Count,Zip Code,Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV
1,92249,32.730583,-115.501083,60,19.95,1258.15,0,72,5971
1,92250,32.811001,-115.152865,18,19.25,331.35,0,22,4769
1,92253,33.695532,-116.310571,4,20.4,84.75,0,24,5602
1,92254,33.543835,-115.993906,65,24.75,1715.1,0,39,6263
1,92256,34.097863,-116.594561,70,25.35,1715.15,0,69,6059
1,92258,33.906496,-116.569499,62,20.0,1250.1,0,37,4402
1,92259,32.698964,-115.886656,66,59.75,3996.8,0,80,5979
1,92260,33.694501,-116.412711,65,82.5,5215.1,0,26,5314
1,92264,33.745746,-116.514215,34,20.35,673.2,0,68,2864
1,92266,33.3249,-114.758334,16,90.8,1442.2,0,66,5560
1,92268,34.201108,-116.593456,50,104.95,5222.35,0,39,5570
1,92270,33.763678,-116.429928,71,105.25,7291.75,0,31,6319
1,92275,33.28156,-115.955541,18,23.75,424.5,0,70,3076
1,92276,33.849263,-116.382778,4,61.3,249.4,0,58,5281
1,92277,34.17211,-115.769773,58,75.8,4415.75,0,62,4292
1,92278,34.457829,-116.139589,56,98.0,5270.6,0,25,4615
1,92282,33.972293,-116.654195,56,52.0,2884.9,0,55,5845
1,92284,34.159534,-116.425984,4,64.4,253.0,0,61,3334
1,92301,34.667815,-117.536183,10,45.8,436.2,0,80,5586
1,92304,34.559882,-115.637164,4,30.5,118.4,0,29,3030
1,92307,34.55082,-117.122396,51,69.15,3649.6,0,55,5187
1,92309,35.28952,-116.092214,6,49.25,255.6,0,52,2979
1,92310,35.349241,-116.770281,63,39.35,2395.05,0,24,5374
1,92313,34.029175,-117.307211,48,105.1,5083.55,0,42,3109
1,92315,34.242058,-116.89802,35,20.1,644.5,0,72,3726
1,92320,33.982787,-117.057627,2,19.75,39.3,0,67,4064
1,92321,34.255203,-117.175654,50,19.75,989.05,0,71,4934
1,92324,34.030915,-117.273201,33,70.4,2406.1,0,29,4860
1,92325,34.248061,-117.29028,31,20.45,638.55,0,35,2598
1,92327,34.875144,-116.821698,9,20.35,191.1,0,70,5352
1,92328,36.27688,-117.033326,54,86.2,4524.05,0,45,6275
1,92332,34.9436,-115.287901,46,95.65,4664.2,0,54,4727
1,92333,34.274846,-116.937581,34,103.8,3470.8,0,78,5382
1,92335,34.087558,-117.464096,71,97.2,6910.3,0,43,4603
1,92336,34.136367,-117.460803,63,63.55,4014.2,0,48,5733
1,92337,34.049671,-117.468896,51,24.95,1288.0,0,77,5458
1,92339,34.067699,-116.903891,64,99.0,6375.8,0,68,5483
1,92342,34.757783,-117.33997,61,85.55,5251.75,0,62,4845
1,92345,34.361387,-117.337509,15,94.0,1505.45,0,77,4521
1,92347,34.983808,-117.239306,18,50.3,913.3,0,65,5877
1,92352,34.2565,-117.19335,57,95.0,5535.8,0,70,6245
1,92354,34.049315,-117.255974,14,61.4,815.55,0,22,3186
1,92356,34.508417,-116.856103,18,80.55,1411.65,0,27,5137
1,92358,34.238162,-117.534306,72,78.5,5602.25,0,69,6072
1,92359,34.103578,-117.04054,70,114.3,8244.3,0,24,4280
1,92363,34.711224,-114.702256,38,20.05,741.5,0,62,2295
1,92364,35.478736,-115.516984,68,62.65,4375.8,0,59,5215
1,92368,34.647959,-117.296957,65,92.7,5968.4,0,64,5205
1,92371,34.441123,-117.537886,30,100.45,3096.9,0,32,3936
1,92372,34.459322,-117.629729,51,75.2,3901.25,0,59,4708
1,92373,34.003243,-117.138286,31,84.75,2613.4,0,35,3727
1,92376,34.109775,-117.378904,72,79.5,5661.7,0,78,4390
1,92382,34.186211,-117.07683,37,19.8,695.05,0,31,5987
1,92386,34.243088,-116.830015,55,100.9,5552.05,0,22,5101
1,92389,35.824572,-116.274755,33,95.3,3275.15,0,38,3087
1,92392,34.486835,-117.362274,46,90.95,4236.6,0,38,5187
1,92394,34.567058,-117.362329,1,54.5,54.5,0,54,4359
1,92401,34.105935,-117.2914,19,49.6,962.9,0,27,5735
1,92405,34.142747,-117.300864,61,25.0,1498.35,0,54,4673
1,92407,34.250069,-117.393949,26,45.45,1233.15,0,68,5451
1,92408,34.084909,-117.258107,45,107.75,4882.8,0,27,3301
1,92410,34.106922,-117.297553,62,89.1,5411.65,0,68,5995
1,92501,33.994676,-117.372498,3,44.75,148.05,0,20,3422
1,92503,33.890046,-117.455583,41,101.6,3930.55,0,52,3275
1,92504,33.9108,-117.398153,67,103.15,6895.5,0,40,4376
1,92506,33.930931,-117.361788,71,95.65,6856.95,0,65,5856
1,92507,33.976328,-117.319786,37,75.1,2658.8,0,64,4131
1,92508,33.885499,-117.324959,60,61.35,3766.2,0,79,6174
1,92518,33.888323,-117.277533,6,19.7,129.55,0,74,5387
1,92532,33.705836,-117.318204,11,51.0,581.7,0,49,5777
1,92539,33.527605,-116.666551,10,88.85,929.45,0,54,4531
1,92543,33.739415,-116.968339,34,20.05,679.0,0,29,2236
1,92544,33.644585,-116.871544,62,65.1,3846.75,0,47,5172
1,92545,33.734933,-117.044145,64,70.15,4480.7,0,49,5037
1,92549,33.755039,-116.741796,25,20.75,499.4,0,74,5161
1,92551,33.88274,-117.224878,26,56.05,1553.2,0,46,3079
1,92553,33.923149,-117.244933,10,19.95,219.5,0,48,3044
1,92555,33.907361,-117.109972,53,98.6,5311.85,0,20,4635
1,92561,33.638645,-116.55783,33,79.0,2576.8,0,21,4396
1,92562,33.548869,-117.334165,71,89.45,6435.25,0,72,6004
1,92563,33.581045,-117.14719,29,74.2,1993.25,0,55,3982
1,92567,33.82769,-117.102244,24,81.0,1923.85,0,50,3019
1,92570,33.787298,-117.320676,20,49.6,939.8,0,68,3235
1,92571,33.828289,-117.201666,1,84.6,84.6,0,46,2196
1,92584,33.653338,-117.178271,72,84.2,5986.55,0,69,5598
1,92585,33.739412,-117.173334,52,106.3,5487.0,0,36,4969
1,92586,33.707483,-117.200006,9,69.05,651.5,0,50,5121
1,92587,33.69887,-117.25071,1,45.4,45.4,0,50,4916
1,92595,33.617108,-117.253349,69,99.35,6856.45,0,73,4637
1,92596,33.657433,-117.04254,1,50.75,50.75,0,80,2250
1,92602,33.720359,-117.733655,54,87.1,4735.2,0,44,5418
1,92604,33.688546,-117.788091,33,20.15,682.15,0,57,5759
1,92606,33.703976,-117.824172,45,98.7,4525.8,0,66,2535
1,92610,33.698728,-117.67768,11,25.2,321.05,0,57,5916
1,92612,33.643095,-117.810896,6,55.7,335.65,0,45,2482
1,92614,33.680302,-117.833296,21,65.35,1424.4,0,45,2887
1,92618,33.667145,-117.732135,65,25.3,1748.55,0,51,4533
1,92626,33.678591,-117.905471,43,24.25,1077.95,0,51,4432
1,92646,33.666301,-117.969501,60,60.5,3694.45,0,43,6026
1,92647,33.723579,-118.005441,17,25.1,382.8,0,33,4580
1,92649,33.721917,-118.043237,35,20.05,746.75,0,49,3942
1,92653,33.606899,-117.717854,12,30.25,368.85,0,64,5988
1,92655,33.744439,-117.98588,1,20.2,20.2,0,42,4496
1,92656,33.571259,-117.731917,28,59.9,1654.7,0,69,4131
1,92657,33.603282,-117.821841,70,25.15,1940.85,0,30,4279
1,92661,33.601309,-117.902304,18,101.3,1794.65,0,80,5948
1,92662,33.606336,-117.893042,70,76.95,5289.8,0,47,6280
1,92663,33.62251,-117.927024,9,55.3,501.2,0,80,4291
1,92672,33.429488,-117.609432,67,92.45,6140.85,0,80,5857
1,92673,33.4725,-117.584273,1,48.45,48.45,0,27,5838
1,92675,33.521447,-117.602555,18,19.35,309.25,0,36,2269
1,92677,33.529047,-117.701175,71,86.7,6179.35,0,44,4485
1,92683,33.752591,-117.993661,1,55.7,55.7,0,36,5664
1,92688,33.624654,-117.611733,55,84.25,4589.85,0,30,5735
1,92691,33.611945,-117.665867,59,64.65,3735.45,0,38,5687
1,92694,33.569186,-117.640055,7,69.2,477.55,0,73,2551
1,92701,33.748478,-117.858918,45,54.65,2553.7,0,39,5083
1,92703,33.748635,-117.906125,54,24.75,1342.15,0,70,6466
1,92704,33.719869,-117.907063,51,23.95,1216.35,0,26,5895
1,92705,33.766004,-117.786763,72,105.0,7578.05,0,56,6423
1,92706,33.765893,-117.881533,44,59.85,2603.95,0,35,5981
1,92707,33.714829,-117.872941,2,20.05,42.7,0,58,4394
1,92708,33.712036,-117.950113,66,92.15,6056.9,0,77,4928
1,92780,33.735802,-117.818805,68,44.8,2983.65,0,68,4112
1,92782,33.738543,-117.785046,31,20.9,689.35,0,46,5581
1,92801,33.844983,-117.952151,21,95.4,2025.1,0,47,5691
1,92802,33.807864,-117.923782,21,80.35,1747.2,0,62,4579
1,92804,33.818,-117.974404,55,85.1,4657.95,0,67,5661
1,92806,33.83796,-117.870494,71,115.05,8016.6,0,53,4438
1,92808,33.850452,-117.726668,22,19.95,433.5,0,61,2233
1,92831,33.879983,-117.895482,67,86.15,5883.85,0,31,5037
1,92832,33.868316,-117.929029,14,78.85,1043.8,0,44,5327
1,92835,33.902211,-117.914922,21,86.55,1857.25,0,67,5318
1,92840,33.787165,-117.931889,4,42.4,146.4,0,74,4282
1,92843,33.764018,-117.931507,70,24.25,1724.15,0,75,4118
1,92845,33.782955,-118.026456,21,20.5,429.55,0,62,5766
1,92860,33.925833,-117.559639,20,19.6,356.15,0,27,5909
1,92861,33.817473,-117.810462,22,20.25,488.25,0,51,3339
1,92866,33.784597,-117.844535,63,20.6,1298.7,0,23,6469
1,92867,33.81859,-117.821288,70,19.8,1378.75,0,22,5169
1,92869,33.792791,-117.789749,5,80.2,384.25,0,46,3391
1,92870,33.881158,-117.854783,72,116.4,8543.25,0,74,6491
1,92879,33.893823,-117.531446,13,31.65,389.95,0,49,4959
1,92880,33.918043,-117.617809,61,94.15,5731.85,0,70,4806
1,92881,33.833686,-117.513063,1,20.65,20.65,0,56,2729
1,92882,33.819385,-117.600213,56,76.85,4275.75,0,66,6035
1,92883,33.762351,-117.488725,4,20.15,84.5,0,75,5535
1,92886,33.897253,-117.792202,35,55.25,1924.1,0,24,5498
1,93001,34.360261,-119.306383,72,82.15,5784.3,0,70,4552
1,93003,34.279221,-119.221437,49,103.0,5166.2,0,75,5023
1,93004,34.278697,-119.167798,44,95.1,4060.55,0,20,2221
1,93012,34.205504,-118.993111,37,95.15,3532.85,0,22,3407
1,93013,34.441398,-119.513163,61,79.8,4914.8,0,24,6432
1,93015,34.408161,-118.865111,70,74.8,5315.8,0,60,6447
1,93022,34.404544,-119.302118,41,20.45,775.6,0,80,2839
1,93023,34.581308,-118.931948,70,78.35,5445.95,0,42,4422
1,93033,34.156629,-119.117218,51,19.1,1007.8,0,78,4120
1,93035,34.18454,-119.224666,42,20.0,833.55,0,46,3413
1,93041,34.110124,-119.100972,48,19.95,1004.5,0,44,4254
1,93063,34.296813,-118.685703,48,24.0,1183.05,0,66,3948
1,93101,34.419203,-119.710008,27,19.15,501.35,0,38,5606
1,93103,34.438581,-119.685368,46,91.3,4126.35,0,43,3191
1,93109,34.406256,-119.726936,25,19.15,477.6,0,57,3829
1,93111,34.460197,-119.802602,13,19.75,265.75,0,41,2016
1,93117,34.489983,-120.091246,31,75.5,2424.45,0,61,5611
1,93201,35.869626,-119.498771,23,83.75,1849.95,0,78,3585
1,93202,36.315979,-119.710852,2,19.4,61.05,0,63,5816
1,93203,35.116307,-118.817644,65,26.5,1698.55,0,46,4404
1,93205,35.523991,-118.400432,55,19.15,998.1,0,29,5390
1,93208,36.057458,-118.591951,35,40.9,1383.6,0,78,5691
1,93210,36.186867,-120.387793,6,80.25,493.4,0,26,2706
1,93215,35.772244,-119.209689,17,70.8,1207.0,0,56,5420
1,93218,35.846067,-119.004073,10,60.2,563.5,0,52,5318
1,93219,35.858054,-119.305858,15,55.2,864.55,0,73,3608
1,93222,34.907911,-119.234281,13,54.15,701.05,0,43,4977
1,93225,34.827662,-118.999073,58,100.4,5749.8,0,64,4005
1,93226,35.735694,-118.738483,45,62.55,2796.45,0,80,2935
1,93230,36.29223,-119.622676,72,70.45,5165.7,0,48,4463
1,93234,36.217864,-120.080117,68,85.5,5696.6,0,48,4380
1,93238,35.852892,-118.397782,38,54.5,2076.05,0,23,5499
1,93239,35.996923,-120.000951,2,20.75,44.2,0,79,3976
1,93240,35.607875,-118.466318,11,20.35,215.25,0,46,5597
1,93241,35.245035,-118.905553,20,91.0,1859.5,0,57,3748
1,93242,36.444232,-119.718285,72,104.8,7470.1,0,21,4165
1,93245,36.303666,-119.825657,40,51.1,2092.9,0,67,3355
1,93247,36.205465,-119.085807,62,89.8,5629.55,0,67,4981
1,93249,35.637715,-119.893068,22,20.55,469.85,0,44,3169
1,93250,35.666886,-119.186717,11,64.05,733.95,0,24,4171
1,93251,35.38381,-119.730885,7,74.85,485.25,0,44,2259
1,93256,35.957019,-119.330928,3,25.0,78.25,0,70,2730
1,93257,36.008958,-118.891593,58,20.3,1131.5,0,20,4335
1,93260,35.861928,-118.636698,6,26.35,184.05,0,22,2189
1,93262,36.527243,-118.594938,22,54.7,1178.75,0,53,5722
1,93265,36.245926,-118.693138,64,90.25,5629.15,0,53,4799
1,93267,36.141319,-119.129075,6,20.65,109.3,0,79,3266
1,93270,35.939068,-119.043666,39,25.45,958.45,0,53,5986
1,93271,36.413433,-118.854708,20,19.5,403.15,0,59,4700
1,93276,35.316263,-119.402559,64,66.15,4392.5,0,25,4703
1,93280,35.652242,-119.4464,46,69.1,3168.0,0,53,2333
1,93283,35.55647,-118.244914,28,39.1,1096.6,0,59,2305
1,93285,35.690535,-118.552784,33,20.05,669.45,0,22,5759
1,93286,36.464635,-119.094348,39,59.8,2343.85,0,58,3093
1,93291,36.391777,-119.372842,1,48.6,48.6,0,24,3704
1,93301,35.383937,-119.020428,70,105.35,7511.9,0,34,5866
1,93304,35.339796,-119.023552,65,25.1,1725.0,0,46,5449
1,93305,35.391733,-118.984109,1,49.75,49.75,0,79,2908
1,93306,35.449881,-118.841442,18,94.75,1691.9,0,40,4477
1,93307,35.280113,-118.962329,24,93.0,2248.05,0,29,5886
1,93308,35.559617,-118.925185,63,71.9,4479.2,0,38,5816
1,93309,35.342891,-119.064803,44,77.55,3471.1,0,43,5044
1,93311,35.16207,-119.194488,4,19.85,63.0,0,71,5918
1,93313,35.140938,-119.051348,37,95.25,3314.15,0,29,2969
1,93402,35.279984,-120.824288,34,25.05,852.7,0,29,3800
1,93405,35.236549,-120.727344,35,53.15,1930.9,0,43,5638
1,93420,35.176236,-120.483243,4,20.15,91.4,0,26,2198
1,93422,35.453912,-120.69461,39,101.25,3949.15,0,77,3172
1,93424,35.186644,-120.728305,43,100.55,4304.0,0,65,4499
1,93427,34.631362,-120.238218,61,25.3,1554.9,0,71,4501
1,93428,35.591387,-121.032256,49,71.8,3472.05,0,79,6193
1,93429,34.866032,-120.536546,4,19.7,117.8,0,43,5018
1,93430,35.511833,-120.918713,64,49.85,3210.35,0,56,5644
1,93432,35.480896,-120.469476,3,69.6,207.4,0,39,5487
1,93433,35.120833,-120.61843,1,19.75,19.75,0,27,3068
1,93434,34.936,-120.594655,40,80.8,3132.75,0,26,3387
1,93441,34.70434,-120.02609,34,64.2,2106.3,0,34,2225
1,93442,35.369553,-120.763864,1,35.0,35.0,0,54,4099
1,93446,35.634222,-120.728341,45,19.2,903.7,0,24,3451
1,93450,35.996008,-120.85305,43,90.65,3882.3,0,27,2496
1,93451,35.886767,-120.608661,41,20.0,879.8,0,60,5743
1,93452,35.746484,-121.223355,5,74.65,383.65,0,34,3319
1,93453,35.303926,-120.256567,72,61.2,4390.25,0,38,4085
1,93454,34.943523,-120.256729,4,19.95,68.2,0,35,2195
1,93455,34.818227,-120.418784,9,54.8,452.8,0,73,2848
1,93458,34.95934,-120.490081,72,73.45,5329.0,0,29,5540
1,93460,34.630356,-120.032564,33,51.45,1758.9,0,59,4935
1,93461,35.634488,-120.293534,72,80.45,5737.6,0,62,4202
1,93505,35.151491,-117.927597,15,85.3,1219.85,0,51,5559
1,93510,34.501452,-118.207862,29,79.3,2414.55,0,21,3172
1,93512,37.653947,-118.231443,15,76.5,1155.6,0,76,3851
1,93514,37.04584,-118.397236,72,25.4,1809.35,0,51,6141
1,93516,34.95703,-117.73045,19,86.85,1564.4,0,64,5072
1,93517,38.184583,-119.286558,1,19.65,19.65,0,31,3192
1,93522,36.319181,-117.593053,2,45.55,84.4,0,70,4372
1,93523,34.966777,-117.961179,11,78.1,864.85,0,50,2333
1,93526,36.869584,-118.189241,12,19.3,228.75,0,77,2868
1,93527,36.041315,-118.188235,70,110.5,7752.05,0,64,5979
1,93529,37.730269,-119.055813,23,20.3,470.6,0,43,3630
1,93530,36.560498,-117.962461,49,81.35,4060.9,0,69,4537
1,93534,34.727529,-118.153098,2,55.3,108.65,0,67,4594
1,93535,34.712708,-117.889656,69,56.55,3952.65,0,28,4162
1,93541,37.890145,-119.184087,24,19.7,494.05,0,31,3594
1,93543,34.505273,-117.955054,32,104.05,3416.85,0,60,2335
1,93544,34.500091,-117.765862,27,52.85,1498.65,0,23,2842
1,93546,37.550074,-118.837167,58,80.65,4807.35,0,33,6043
1,93550,34.536232,-118.082935,18,24.65,471.35,0,78,5231
1,93551,34.613476,-118.256358,47,21.3,1041.8,0,30,2861
1,93552,34.557711,-118.029441,70,110.2,7689.8,0,53,4098
1,93554,35.405722,-117.773354,36,51.05,1815.0,0,56,2161
1,93555,35.603913,-117.67828,67,19.8,1311.3,0,75,4260
1,93560,34.903052,-118.411251,10,19.9,199.45,0,65,5811
1,93561,35.073777,-118.652112,19,87.3,1637.3,0,70,4447
1,93562,35.74837,-117.384948,71,19.85,1326.35,0,54,6342
1,93563,34.39583,-117.734568,72,89.4,6376.55,0,52,6044
1,93591,34.598221,-117.79593,48,20.0,935.9,0,50,2608
1,93601,37.375816,-119.739935,1,20.05,20.05,0,79,2067
1,93602,36.991762,-119.242874,18,83.25,1611.15,0,43,2065
1,93604,37.458367,-119.345011,67,102.9,6989.7,0,52,5869
1,93605,37.17277,-119.2997,69,39.1,2779.5,0,53,5987
1,93608,36.488056,-120.407691,72,114.5,8331.95,0,47,6051
1,93609,36.5276,-119.865999,38,20.2,735.9,0,71,4947
1,93610,37.100948,-120.270136,40,55.8,2283.3,0,78,3587
1,93611,36.917652,-119.593757,61,24.2,1445.2,0,51,6201
1,93614,37.212191,-119.749323,32,72.8,2333.05,0,78,3278
1,93615,36.497895,-119.285484,21,99.85,1992.55,0,74,2113
1,93616,36.657462,-119.595293,59,99.5,5890.0,0,50,5513
1,93620,37.045728,-120.630682,47,20.25,1029.8,0,64,5134
1,93621,36.789213,-119.140338,69,26.0,1796.55,0,22,4933
1,93622,36.785618,-120.625382,2,19.9,33.7,0,58,5824
1,93623,37.483535,-119.679414,22,19.05,454.05,0,30,4312
1,93624,36.397745,-120.119911,15,96.5,1392.25,0,61,2394
1,93625,36.625792,-119.672483,53,19.85,1049.6,0,36,6338
1,93626,37.027663,-119.69056,28,25.7,734.6,0,80,3136
1,93627,36.520537,-120.118055,22,20.3,475.1,0,50,4510
1,93630,36.727418,-120.123526,16,91.55,1540.05,0,46,4045
1,93631,36.478239,-119.52137,48,39.4,1978.65,0,26,5701
1,93634,37.290606,-119.216328,30,105.7,3181.8,0,54,2455
1,93635,36.995162,-120.955099,3,70.25,229.7,0,46,2156
1,93637,36.902954,-120.194274,57,93.75,5625.55,0,75,4276
1,93640,36.687292,-120.437354,23,60.0,1347.15,0,54,3835
1,93641,36.696759,-119.024051,65,59.8,3808.2,0,37,6034
1,93643,37.244307,-119.470256,44,90.65,3974.15,0,26,3786
1,93644,37.648647,-119.231447,71,109.0,7661.8,0,35,4204
1,93645,37.140104,-119.657092,37,68.1,2479.25,0,60,2873
1,93646,36.633498,-119.298895,12,20.4,266.6,0,60,4497
1,93647,36.600185,-119.175655,69,81.95,5601.4,0,59,6182
1,93648,36.622237,-119.521126,35,60.55,1982.6,0,34,3463
1,93650,36.841655,-119.797113,5,65.6,339.9,0,65,5636
1,93651,37.007238,-119.505661,58,82.5,4828.05,0,25,4348
1,93652,36.594542,-119.905245,72,82.3,5980.55,0,76,5219
1,93653,37.252057,-119.95783,72,68.15,4808.7,0,34,4613
1,93654,36.636638,-119.421842,1,20.3,20.3,0,31,2507
1,93657,36.819628,-119.440414,53,20.2,1068.15,0,22,6050
1,93660,36.600193,-120.153393,27,89.2,2383.6,0,54,4384
1,93665,36.959731,-120.653519,18,74.8,1438.05,0,39,4809
1,93666,36.545353,-119.338535,46,20.2,917.45,0,35,3136
1,93667,36.993666,-119.348267,72,84.4,6096.45,0,44,5046
1,93669,37.287758,-119.548156,4,25.15,99.95,0,31,3891
1,93673,36.456091,-119.486225,25,19.8,475.2,0,20,3875
1,93675,36.719141,-119.202677,40,50.85,2036.55,0,35,2819
1,93701,36.749403,-119.787574,63,102.4,6444.05,0,43,5096
1,93703,36.768774,-119.762633,14,55.5,767.55,0,68,3520
1,93704,36.799648,-119.801247,72,109.75,7932.5,0,53,4265
1,93705,36.78724,-119.827813,39,106.4,4040.65,0,66,4111
1,93706,36.654614,-119.903674,47,60.0,2768.65,0,48,3248
1,93710,36.822715,-119.761826,19,88.8,1672.35,0,63,4600
1,93721,36.732694,-119.783786,17,80.05,1345.65,0,27,3443
1,93722,36.78979,-119.929894,34,75.55,2425.4,0,22,5381
1,93725,36.623632,-119.741322,42,49.55,2077.95,0,43,3637
1,93727,36.751489,-119.68072,71,23.9,1663.5,0,59,5471
1,93728,36.757345,-119.818274,19,66.4,1286.05,0,22,4533
1,93905,36.667794,-121.601306,57,18.8,1094.35,0,58,6466
1,93906,36.722898,-121.633648,72,108.4,7719.5,0,33,4394
1,93907,36.77462,-121.664714,6,85.95,514.6,0,80,3291
1,93920,36.092975,-121.549826,61,80.9,4932.5,0,64,4161
1,93923,36.460611,-121.852507,48,111.8,5443.65,0,57,3922
1,93924,36.414611,-121.6386,16,20.6,330.25,0,64,5667
1,93926,36.52588,-121.396719,3,44.6,122.7,0,74,3122
1,93928,35.930782,-121.189757,65,105.1,6631.85,0,28,5649
1,93930,36.220761,-120.980777,70,115.15,8250.0,0,80,4388
1,93932,35.989792,-121.055933,60,59.8,3561.15,0,63,5488
1,93933,36.689582,-121.758398,69,26.3,1763.55,0,25,5418
1,93940,36.362741,-121.869685,35,70.55,2419.0,0,45,5873
1,93950,36.618337,-121.926417,22,20.05,470.2,0,44,5555
1,93953,36.587497,-121.944815,66,79.85,5234.95,0,56,6236
1,93960,36.414216,-121.360597,34,90.05,3097.0,0,59,4648
1,93962,36.624641,-121.647195,72,24.45,1709.1,0,64,5335
1,94002,37.509366,-122.306132,31,59.95,1848.8,0,37,4337
1,94005,37.684694,-122.40712,30,25.35,723.3,0,47,5915
1,94015,37.680844,-122.48131,19,34.3,577.15,0,20,4615
1,94019,37.45567,-122.407992,65,105.05,6914.95,0,53,5313
1,94020,37.285677,-122.224165,30,19.3,602.9,0,30,4453
1,94021,37.266388,-122.26308,6,19.15,124.4,0,41,5322
1,94022,37.349546,-122.134356,2,51.4,96.8,0,58,2580
1,94024,37.352911,-122.093002,53,71.85,3827.9,0,52,4903
1,94025,37.449551,-122.183762,7,75.4,533.05,0,41,3533
1,94027,37.454924,-122.203168,61,49.7,2961.4,0,46,4577
1,94030,37.601248,-122.403099,13,78.75,995.35,0,79,5631
1,94037,37.540582,-122.509594,35,81.6,2815.25,0,60,2300
1,94038,37.515556,-122.502311,2,70.4,154.8,0,39,5748
1,94041,37.388349,-122.075299,3,76.1,257.6,0,25,2650
1,94043,37.419725,-122.062947,62,94.0,5757.2,0,25,4778
1,94044,37.573633,-122.455167,72,103.95,7517.7,0,26,4495
1,94060,37.22565,-122.297533,63,19.95,1234.8,0,74,5151
1,94062,37.410567,-122.297152,35,110.8,3836.3,0,35,2125
1,94065,37.527497,-122.230941,62,96.1,6001.45,0,61,6139
1,94066,37.624436,-122.430661,15,48.8,720.1,0,57,2577
1,94070,37.497915,-122.267361,55,50.55,2832.75,0,44,6250
1,94074,37.331762,-122.341444,11,44.65,472.25,0,64,4492
1,94086,37.378541,-122.020456,61,19.45,1336.35,0,26,4559
1,94087,37.3511,-122.037311,71,89.3,6388.65,0,30,4658
1,94102,37.7795,-122.419233,35,19.25,677.9,0,77,2682
1,94103,37.773147,-122.411287,17,70.5,1165.6,0,53,3650
1,94105,37.789168,-122.395009,47,19.65,921.55,0,28,4159
1,94107,37.768881,-122.395521,3,20.85,72.0,0,56,5867
1,94108,37.791998,-122.408653,3,19.65,68.35,0,55,4852
1,94109,37.794487,-122.42227,44,19.35,847.25,0,42,4975
1,94110,37.750021,-122.415201,1,44.0,44.0,0,75,4138
1,94111,37.801776,-122.402293,44,94.4,4295.35,0,73,5019
1,94116,37.74441,-122.486764,18,75.4,1380.4,0,53,4792
1,94118,37.781304,-122.461522,65,71.0,4386.2,0,32,6308
1,94123,37.800254,-122.436975,3,21.2,52.05,0,29,2088
1,94124,37.731505,-122.384532,33,61.05,2018.4,0,21,3215
1,94129,37.797526,-122.464531,34,79.95,2727.3,0,26,3570
1,94130,37.820894,-122.369725,14,19.7,263.65,0,68,2966
1,94131,37.746699,-122.442833,13,20.3,275.4,0,45,5332
1,94133,37.802071,-122.411004,23,24.35,538.5,0,30,4031
1,94134,37.721052,-122.413573,47,19.75,948.9,0,34,3843
1,94301,37.444314,-122.149996,17,50.3,846.8,0,33,3202
1,94304,37.386978,-122.177746,59,50.25,2997.45,0,27,5546
1,94305,37.424342,-122.165641,69,85.35,5897.4,0,37,6499
1,94401,37.590421,-122.306467,10,51.65,524.5,0,45,4292
1,94402,37.556634,-122.317723,12,24.0,269.65,0,69,3705
1,94404,37.556094,-122.272437,39,59.85,2341.5,0,47,3900
1,94501,37.774633,-122.274434,71,25.45,1789.65,0,26,5341
1,94502,37.724817,-122.224363,71,23.9,1626.4,0,71,5574
1,94506,37.791481,-121.903253,33,24.15,800.3,0,73,4501
1,94507,37.855717,-121.994813,67,75.7,5060.85,0,30,5823
1,94510,38.113533,-122.11926,9,50.85,466.6,0,26,4623
1,94511,38.050558,-121.646924,52,91.6,4627.8,0,62,6069
1,94512,38.140719,-121.838298,70,98.9,6838.6,0,20,5980
1,94513,37.908242,-121.682472,1,85.0,85.0,0,46,5754
1,94515,38.629618,-122.593216,1,44.3,44.3,0,57,4427
1,94518,37.950248,-122.022455,52,80.2,4297.6,0,51,5597
1,94519,37.990118,-122.012188,6,60.9,414.1,0,80,2191
1,94520,38.013825,-122.039144,7,34.2,256.6,0,32,5100
1,94523,37.95338,-122.076886,26,87.15,2274.1,0,77,5689
1,94525,38.049292,-122.228415,25,54.3,1296.8,0,63,3971
1,94526,37.815459,-121.977203,69,19.1,1268.85,0,31,4535
1,94530,37.924838,-122.289145,72,112.75,8192.6,0,60,4927
1,94533,38.287136,-122.02711,4,19.95,59.25,0,64,3172
1,94535,38.265899,-121.939461,59,19.5,1147.85,0,50,5293
